observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,PIÑA,Chapare,,Grande,N,850.0,100 Unidades,10.0,Unidad
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,PIÑA,Chapare,,Pequeño,,300.0,100 Unidades,4.0,Unidad
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,PIÑA,Chapare,,Pequeño,N,300.0,100 Unidades,4.0,Unidad
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,BANANO,Chapare,,Primera,,100.0,Caja/14 pengas,10.0,Docena
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,BANANO,Chapare,,Primera,N,100.0,Caja/14 pengas,10.0,Docena
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,,3000.0,100 Unidades,35.0,Unidad
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,N,3000.0,100 Unidades,35.0,Unidad
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,,1200.0,100 Unidades,15.0,Unidad
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,N,1200.0,100 Unidades,15.0,Unidad
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,UVA,Saipina,Blanca,Primera,,410.0,Caja/18 Kg,30.0,"Kg,"
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,UVA,Saipina,Blanca,Primera,E,340.0,Caja/18 Kg,25.0,"Kg,"
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,UVA,Perú,Blanca,Primera,,450.0,Caja/10 Kg.,60.0,"Kg,"
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,UVA,Perú,Blanca,Primera,A,450.0,Caja/10 Kg.,60.0,"Kg,"
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Blanca,Primera,,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Blanca,Primera,E,300.0,Caja/8Kg.,45.0,"Kg,"
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Negra,Primera,,270.0,Caja/8Kg.,40.0,"Kg,"
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Negra,Primera,E,270.0,Caja/8Kg.,40.0,"Kg,"
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Rosada,Primera,,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,UVA,Brasil,Rosada,Primera,E,300.0,Caja/8Kg.,45.0,"Kg,"
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Manzana,Primera,,160.0,Caja/20 Kg,16.0,Kg.
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Manzana,Primera,E,120.0,Caja/20 Kg,12.0,Kg.
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,,140.0,Caja/20 Kg,14.0,Kg.
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,E,100.0,Caja/20 Kg,10.0,Kg.
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Pera,Primera,,100.0,Caja/20 Kg.,10.0,Kg.
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Pera,Primera,N,80.0,Caja/20 Kg.,8.0,Kg.
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Pera,Segunda,,80.0,Caja/20 Kg,8.0,Kg.
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,TOMATE,Santa Cruz,Pera,Segunda,N,70.0,Caja/20 Kg,7.0,Kg.
2025-11-28,cao-siprem,cao-2025-12-01,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,,60.0,@,12.0,3 Libras
2025-12-01,cao-siprem,cao-2025-12-01,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,N,50.0,@,10.0,3 Libras
