observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,ACHACHAIRÚ,Santa Cruz,,Primera,,55.0,100 Unidades,15.0,25 Unidades
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,ACHACHAIRÚ,Santa Cruz,,Primera,E,75.0,100 Unidades,20.0,25 Unidades
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,DURAZNO,Santa Cruz,Amarillo,Primera,,240.0,Caja/ 17 Kg.,20.0,"Kg,"
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,DURAZNO,Santa Cruz,Amarillo,Primera,E,240.0,Caja/ 17 Kg.,20.0,"Kg,"
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,DURAZNO,Santa Cruz,Amarillo,Segunda,,150.0,Caja/ 17 Kg.,15.0,"Kg,"
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,DURAZNO,Santa Cruz,Amarillo,Segunda,E,150.0,Caja/ 17 Kg.,15.0,"Kg,"
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,FRUTILLA,Santa Cruz,,Primera,,10.0,Caja/1 Kg.,12.0,"Kg,"
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,FRUTILLA,Santa Cruz,,Primera,N,8.0,Caja/1 Kg.,10.0,"Kg,"
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,FRUTILLA,Santa Cruz,,Segunda,,8.0,Caja/1 Kg.,10.0,"Kg,"
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,FRUTILLA,Santa Cruz,,Segunda,N,6.0,Caja/1 Kg.,8.0,"Kg,"
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,GUINEO,,,Grande,,30.0,Racimo,6.0,Docena
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,GUINEO,,,Grande,N,35.0,Racimo,7.0,Docena
2014-04-21,ibce-cao-mirror,cao-2014-04-23,Abasto,GUINEO,,,Pequeño,,20.0,Racimo,4.0,Docena
2014-04-23,ibce-cao-mirror,cao-2014-04-23,Abasto,GUINEO,,,Pequeño,N,25.0,Racimo,5.0,Docena
