observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,,1300.0,100 Unidades,15.0,Unidad
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,N,1800.0,100 Unidades,20.0,Unidad
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Grande,,2800.0,100 Unidades,30.0,Unidad
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Grande,N,2800.0,100 Unidades,30.0,Unidad
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Mediana,,1800.0,100 Unidades,20.0,Unidad
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Mediana,N,1800.0,100 Unidades,20.0,Unidad
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Pequeño,,850.0,100 Unidades,10.0,Unidad
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,SANDIA,Santa Cruz,Japonesa,Pequeño,N,1350.0,100 Unidades,15.0,Unidad
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Chile,Rosada,Primera,,170.0,Caja/10 Kg,25.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Chile,Rosada,Primera,E,170.0,Caja/10 Kg,25.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Blanca,Primera,,140.0,Caja/20 Kg,8.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Blanca,Primera,A,220.0,Caja/20 Kg,12.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Negra,Primera,,180.0,Caja/20 Kg,10.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Negra,Primera,E,180.0,Caja/20 Kg,10.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Rosada,Primera,,140.0,Caja/20 Kg,8.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Tarija,Rosada,Primera,E,140.0,Caja/20 Kg,8.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Perú,Negra,Primera,,200.0,"Caja/10 Kg.",28.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Perú,Negra,Primera,E,200.0,"Caja/10 Kg.",28.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Brasil,Blanca,Primera,,160.0,"Caja/8Kg.",23.0,"Kg,"
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,UVA,Brasil,Blanca,Primera,E,160.0,"Caja/8Kg.",23.0,"Kg,"
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Manzana,Primera,,70.0,Caja/20 Kg,7.0,"Kg."
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Manzana,Primera,N,110.0,Caja/20 Kg,11.0,"Kg."
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,,35.0,Caja/20 Kg,3.5,"Kg."
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,N,60.0,Caja/20 Kg,6.0,"Kg."
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Pera,Primera,,60.0,"Caja/20 Kg.",6.0,"Kg."
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Pera,Primera,A,90.0,"Caja/20 Kg.",9.0,"Kg."
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Pera,Segunda,,30.0,Caja/20 Kg,3.0,"Kg."
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,TOMATE,Santa Cruz,Pera,Segunda,A,45.0,Caja/20 Kg,4.5,"Kg."
2016-04-29,ibce-cao-mirror,cao-2016-05-03,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,,20.0,@,3.0,3 Libras
2016-05-03,ibce-cao-mirror,cao-2016-05-03,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,A,20.0,@,3.0,3 Libras
