observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,PALTA,Perú,,Primera,E,430.0,Caja/18 Kg.,30.0,Kg.
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,PAPAYA,,,Grande,,850.0,100 Unidades,10.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,PAPAYA,,,Grande,N,850.0,100 Unidades,10.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,PAPAYA,,,Mediana,,600.0,100 Unidades,7.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,PAPAYA,,,Mediana,N,600.0,100 Unidades,7.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,PIÑA,Chapare,,Grande,,750.0,100 Unidades,9.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,PIÑA,Chapare,,Grande,N,750.0,100 Unidades,9.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,PIÑA,Chapare,,Pequeño,,200.0,100 Unidades,3.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,PIÑA,Chapare,,Pequeño,N,200.0,100 Unidades,3.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,BANANO,Chapare,,Primera,,100.0,Caja/14 pengas,10.0,Docena
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,BANANO,Chapare,,Primera,N,100.0,Caja/14 pengas,10.0,Docena
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,,3000.0,100 Unidades,35.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,N,2600.0,100 Unidades,30.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,,1200.0,100 Unidades,15.0,Unidad
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,N,1100.0,100 Unidades,13.0,Unidad
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Saipina,Blanca,Primera,,270.0,Caja/18 Kg,20.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Saipina,Blanca,Primera,E,270.0,Caja/18 Kg,20.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Tarija,Blanca,Primera,,380.0,Caja/22 Kg,25.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Tarija,Blanca,Primera,E,380.0,Caja/22 Kg,25.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Tarija,Negra,Primera,,380.0,Caja/22 Kg,25.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Tarija,Negra,Primera,E,380.0,Caja/22 Kg,25.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Blanca,Primera,,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Blanca,Primera,E,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Negra,Primera,,270.0,Caja/8Kg.,40.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Negra,Primera,E,270.0,Caja/8Kg.,40.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Rosada,Primera,,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,UVA,Brasil,Rosada,Primera,E,300.0,Caja/8Kg.,45.0,"Kg,"
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Manzana,Primera,,80.0,Caja/20 Kg,8.0,Kg.
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Manzana,Primera,E,80.0,Caja/20 Kg,8.0,Kg.
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,,70.0,Caja/20 Kg,7.0,Kg.
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,E,70.0,Caja/20 Kg,7.0,Kg.
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Pera,Primera,,60.0,Caja/20 Kg.,6.0,Kg.
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Pera,Primera,N,60.0,Caja/20 Kg.,6.0,Kg.
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Pera,Segunda,,50.0,Caja/20 Kg,5.0,Kg.
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,TOMATE,Santa Cruz,Pera,Segunda,N,50.0,Caja/20 Kg,5.0,Kg.
2025-12-08,cao-siprem,cao-2025-12-10,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,,65.0,@,13.0,3 Libras
2025-12-10,cao-siprem,cao-2025-12-10,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,N,65.0,@,13.0,3 Libras
