observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,BANANO,Chapare,,Primera,N,70.0,Caja/14 pengas,6.0,Docena
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,,2000.0,100 Unidades,20.0,Unidad
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Hibrida,Grande,E,2000.0,100 Unidades,20.0,Unidad
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,,1000.0,100 Unidades,10.0,Unidad
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Hibrida,Pequeño,E,1000.0,100 Unidades,10.0,Unidad
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Grande,,2800.0,100 Unidades,30.0,Unidad
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Grande,E,2800.0,100 Unidades,30.0,Unidad
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Mediana,,1800.0,100 Unidades,20.0,Unidad
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Mediana,N,1800.0,100 Unidades,20.0,Unidad
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Pequeño,,1350.0,100 Unidades,15.0,Unidad
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,SANDIA,Santa Cruz,Japonesa,Pequeño,N,1350.0,100 Unidades,15.0,Unidad
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Chile,Rosada,Primera,,170.0,Caja/10 Kg,25.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Chile,Rosada,Primera,E,170.0,Caja/10 Kg,25.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Blanca,Primera,,270.0,Caja/20 Kg,20.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Blanca,Primera,A,270.0,Caja/20 Kg,20.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Negra,Primera,,180.0,Caja/20 Kg,10.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Negra,Primera,E,180.0,Caja/20 Kg,10.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Rosada,Primera,,140.0,Caja/20 Kg,8.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Tarija,Rosada,Primera,E,140.0,Caja/20 Kg,8.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Perú,Negra,Primera,,200.0,Caja/10 Kg.,28.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Perú,Negra,Primera,E,200.0,Caja/10 Kg.,28.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Brasil,Blanca,Primera,,160.0,Caja/8Kg.,23.0,"Kg,"
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,UVA,Brasil,Blanca,Primera,E,160.0,Caja/8Kg.,23.0,"Kg,"
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Manzana,Primera,,50.0,Caja/20 Kg,4.0,Kg.
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Manzana,Primera,N,50.0,Caja/20 Kg,4.0,Kg.
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,,25.0,Caja/20 Kg,2.0,Kg.
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,N,25.0,Caja/20 Kg,2.0,Kg.
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Pera,Primera,,50.0,Caja/20 Kg.,4.0,Kg.
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Pera,Primera,A,50.0,Caja/20 Kg.,4.0,Kg.
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Pera,Segunda,,20.0,Caja/20 Kg,2.0,Kg.
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,TOMATE,Santa Cruz,Pera,Segunda,A,20.0,Caja/20 Kg,2.0,Kg.
2016-08-31,ibce-cao-mirror,cao-2016-09-09,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,,40.0,@,5.0,3 Libras
2016-09-09,ibce-cao-mirror,cao-2016-09-09,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,A,40.0,@,5.0,3 Libras
